match_id,date,gender,tournament,round,player_1,player_2,match_score,winner,loser,p1_fsp,p1_ssp,p1_df,p2_fsp,p2_ssp,p2_df
20230703-W-Wimbledon-R128-Barbora_Strycova-Maryna_Zanevska,20230703,W,Wimbledon,R128,Barbora Strycova,Maryna Zanevska,6-1 7-5,Barbora Strycova,Maryna Zanevska,57.0,92.0,2,59.0,70.0,7
20230703-W-Wimbledon-R128-Venus_Williams-Elina_Svitolina,20230703,W,Wimbledon,R128,Venus Williams,Elina Svitolina,4-6 3-6,Elina Svitolina,Venus Williams,53.0,76.0,8,62.0,100.0,0
20230705-M-Wimbledon-R128-Milos_Raonic-Dennis_Novak,20230705,M,Wimbledon,R128,Milos Raonic,Dennis Novak,6-7 6-4 7-6 6-1,Milos Raonic,Dennis Novak,70.0,95.0,2,57.0,92.0,4
20230706-M-Wimbledon-R64-Adrian_Mannarino-Daniil_Medvedev,20230706,M,Wimbledon,R64,Adrian Mannarino,Daniil Medvedev,3-6 3-6 6-7,Daniil Medvedev,Adrian Mannarino,64.0,95.0,2,66.0,88.0,4
20230706-M-Wimbledon-R64-Stefanos_Tsitsipas-Andy_Murray,20230706,M,Wimbledon,R64,Stefanos Tsitsipas,Andy Murray,7-6 6-7 4-6 7-6 6-4,Stefanos Tsitsipas,Andy Murray,70.0,98.0,1,60.0,97.0,2
20230707-W-Wimbledon-R32-Petra_Martic-Iga_Swiatek,20230707,W,Wimbledon,R32,Petra Martic,Iga Swiatek,2-6 5-7,Iga Swiatek,Petra Martic,58.0,89.0,3,72.0,94.0,1
20230708-W-Wimbledon-R32-Marta_Kostyuk-Madison_Keys,20230708,W,Wimbledon,R32,Marta Kostyuk,Madison Keys,4-6 1-6,Madison Keys,Marta Kostyuk,60.0,83.0,4,68.0,89.0,2
20230710-M-Wimbledon-R16-Jiri_Lehecka-Daniil_Medvedev,20230710,M,Wimbledon,R16,Jiri Lehecka,Daniil Medvedev,4-6 2-6,Daniil Medvedev,Jiri Lehecka,59.0,94.0,2,62.0,89.0,2
20230711-W-Wimbledon-QF-Jessica_Pegula-Marketa_Vondrousova,20230711,W,Wimbledon,QF,Jessica Pegula,Marketa Vondrousova,4-6 6-2 4-6,Marketa Vondrousova,Jessica Pegula,57.0,98.0,1,70.0,92.0,2
20230715-W-Wimbledon-F-Ons_Jabeur-Marketa_Vondrousova,20230715,W,Wimbledon,F,Ons Jabeur,Marketa Vondrousova,4-6 4-6,Marketa Vondrousova,Ons Jabeur,48.0,100.0,0,63.0,83.0,4
20230716-M-Wimbledon-F-Novak_Djokovic-Carlos_Alcaraz,20230716,M,Wimbledon,F,Novak Djokovic,Carlos Alcaraz,6-1 6-7 1-6 6-3 4-6,Carlos Alcaraz,Novak Djokovic,64.0,95.0,3,63.0,88.0,7
20230717-W-Palermo-R32-Sara_Errani-Qinwen_Zheng,20230717,W,Palermo,R32,Sara Errani,Qinwen Zheng,0-6 0-6,Qinwen Zheng,Sara Errani,85.0,100.0,0,63.0,93.0,1
20230718-W-Palermo-R32-Emma_Navarro-Eva_Vedder,20230718,W,Palermo,R32,Emma Navarro,Eva Vedder,7-6 6-1,Emma Navarro,Eva Vedder,52.0,83.0,5,54.0,89.0,4
20230719-W-Palermo-R16-Diane_Parry-Qinwen_Zheng,20230719,W,Palermo,R16,Diane Parry,Qinwen Zheng,5-7 6-3 3-6,Qinwen Zheng,Diane Parry,54.0,95.0,2,50.0,90.0,5
20230721-M-Bastad-QF-Casper_Ruud-Sebastian_Ofner,20230721,M,Bastad,QF,Casper Ruud,Sebastian Ofner,6-3 6-4,Casper Ruud,Sebastian Ofner,52.0,94.0,2,62.0,96.0,1
20230722-M-Bastad-SF-Casper_Ruud-Lorenzo_Musetti,20230722,M,Bastad,SF,Casper Ruud,Lorenzo Musetti,6-3 7-5,Casper Ruud,Lorenzo Musetti,65.0,96.0,1,69.0,90.0,2
20230729-M-Hamburg-SF-Arthur_Fils-Alexander_Zverev,20230729,M,Hamburg,SF,Arthur Fils,Alexander Zverev,2-6 4-6,Alexander Zverev,Arthur Fils,66.0,95.0,1,76.0,88.0,2
20230807-W-Montreal-R64-Camila_Giorgi-Bianca_Andreescu,20230807,W,Montreal,R64,Camila Giorgi,Bianca Andreescu,6-3 6-2,Camila Giorgi,Bianca Andreescu,51.0,96.0,1,60.0,88.0,3
20230812-M-Canada_Masters-SF-Jannik_Sinner-Tommy_Paul,20230812,M,Canada Masters,SF,Jannik Sinner,Tommy Paul,6-4 6-4,Jannik Sinner,Tommy Paul,46.0,92.0,3,67.0,90.0,2
20230813-W-ITF_Leipzig-F-Darya_Astakhova-Brenda_Fruhvirtova,20230813,W,ITF Leipzig,F,Darya Astakhova,Brenda Fruhvirtova,3-6 3-6,Brenda Fruhvirtova,Darya Astakhova,60.0,87.0,3,68.0,80.0,3
20230822-W-US_Open-Q1-Liv_Hovde-Darja_Semenistaja,20230822,W,US Open,Q1,Liv Hovde,Darja Semenistaja,4-6 2-6,Darja Semenistaja,Liv Hovde,52.0,88.0,3,74.0,83.0,2
20230829-M-US_Open-R128-Attila_Balazs-Daniil_Medvedev,20230829,M,US Open,R128,Attila Balazs,Daniil Medvedev,1-6 1-6 0-6,Daniil Medvedev,Attila Balazs,71.0,72.0,5,67.0,83.0,3
20230830-M-US_Open-R64-Stefanos_Tsitsipas-Dominic_Stricker,20230830,M,US Open,R64,Stefanos Tsitsipas,Dominic Stricker,5-7 7-6 7-6 6-7 3-6,Dominic Stricker,Stefanos Tsitsipas,60.0,92.0,6,58.0,92.0,6
20230830-W-US_Open-R128-Barbora_Strycova-Kaia_Kanepi,20230830,W,US Open,R128,Barbora Strycova,Kaia Kanepi,4-6 4-6,Kaia Kanepi,Barbora Strycova,53.0,81.0,7,55.0,96.0,1
20230903-M-US_Open-R16-Taylor_Fritz-Dominic_Stricker,20230903,M,US Open,R16,Taylor Fritz,Dominic Stricker,7-6 6-4 6-4,Taylor Fritz,Dominic Stricker,56.0,88.0,5,53.0,84.0,7
20230906-M-US_Open-QF-Carlos_Alcaraz-Alexander_Zverev,20230906,M,US Open,QF,Carlos Alcaraz,Alexander Zverev,6-3 6-2 6-4,Carlos Alcaraz,Alexander Zverev,57.0,93.0,3,68.0,84.0,4
20230908-M-US_Open-SF-Novak_Djokovic-Ben_Shelton,20230908,M,US Open,SF,Novak Djokovic,Ben Shelton,6-3 6-2 7-6,Novak Djokovic,Ben Shelton,69.0,90.0,3,71.0,83.0,5
20230915-M-Davis_Cup_Finals-RR-Dino_Prizmic-Otto_Virtanen,20230915,M,Davis Cup Finals,RR,Dino Prizmic,Otto Virtanen,4-6 6-3 3-6,Otto Virtanen,Dino Prizmic,68.0,97.0,1,50.0,92.0,4
20230922-W-Guadalajara-SF-Caroline_Dolehide-Sofia_Kenin,20230922,W,Guadalajara,SF,Caroline Dolehide,Sofia Kenin,7-5 6-3,Caroline Dolehide,Sofia Kenin,74.0,61.0,7,70.0,84.0,3
20230928-M-Beijing-R32-Alex_De_Minaur-Andy_Murray,20230928,M,Beijing,R32,Alex De Minaur,Andy Murray,6-3 5-7 7-6,Alex De Minaur,Andy Murray,55.0,100.0,0,58.0,100.0,0
20230930-M-Beijing-R16-Alex_De_Minaur-Daniil_Medvedev,20230930,M,Beijing,R16,Alex De Minaur,Daniil Medvedev,6-7 3-6,Daniil Medvedev,Alex De Minaur,52.0,95.0,2,64.0,70.0,8
20231007-M-Shanghai_Masters-R64-Sebastian_Ofner-Tommy_Paul,20231007,M,Shanghai Masters,R64,Sebastian Ofner,Tommy Paul,3-6 0-6,Tommy Paul,Sebastian Ofner,68.0,89.0,2,51.0,94.0,1
20231008-M-Shanghai_Masters-R32-Christopher_Eubanks-Casper_Ruud,20231008,M,Shanghai Masters,R32,Christopher Eubanks,Casper Ruud,4-6 2-6,Casper Ruud,Christopher Eubanks,64.0,95.0,1,67.0,87.0,2
20231008-M-Shanghai_Masters-R64-Arthur_Fils-Alejandro_Davidovich_Fokina,20231008,M,Shanghai Masters,R64,Arthur Fils,Alejandro Davidovich Fokina,6-2 7-5,Arthur Fils,Alejandro Davidovich Fokina,58.0,87.0,3,71.0,95.0,1
20231009-M-Shanghai_Masters-R32-Lorenzo_Sonego-Nicolas_Jarry,20231009,M,Shanghai Masters,R32,Lorenzo Sonego,Nicolas Jarry,6-7 2-6,Nicolas Jarry,Lorenzo Sonego,72.0,94.0,1,61.0,96.0,1
20231018-M-Tokyo-R32-Hubert_Hurkacz-Zhizhen_Zhang,20231018,M,Tokyo,R32,Hubert Hurkacz,Zhizhen Zhang,6-3 4-6 6-7,Zhizhen Zhang,Hubert Hurkacz,63.0,97.0,1,58.0,95.0,2
20231030-M-Paris_Masters-R64-Taylor_Fritz-Sebastian_Baez,20231030,M,Paris Masters,R64,Taylor Fritz,Sebastian Baez,6-1 6-4,Taylor Fritz,Sebastian Baez,60.0,96.0,1,65.0,93.0,1
20231031-M-Paris_Masters-R32-Alexander_Bublik-Nicolas_Jarry,20231031,M,Paris Masters,R32,Alexander Bublik,Nicolas Jarry,7-6 7-6,Alexander Bublik,Nicolas Jarry,55.0,84.0,6,58.0,82.0,6
20231031-W-ITF_Bratislava-Q2-Radka_Zelnickova-Aneta_Laboutkova,20231031,W,ITF Bratislava,Q2,Radka Zelnickova,Aneta Laboutkova,6-3 6-3,Radka Zelnickova,Aneta Laboutkova,67.0,89.0,2,63.0,82.0,4
20231101-M-Paris_Masters-R32-Dominic_Thiem-Holger_Rune,20231101,M,Paris Masters,R32,Dominic Thiem,Holger Rune,4-6 2-6,Holger Rune,Dominic Thiem,61.0,81.0,4,62.0,87.0,3
20231102-M-Paris_Masters-R16-Alexander_Bublik-Grigor_Dimitrov,20231102,M,Paris Masters,R16,Alexander Bublik,Grigor Dimitrov,2-6 2-6,Grigor Dimitrov,Alexander Bublik,65.0,73.0,4,57.0,86.0,3
20231112-M-Tour_Finals-RR-Novak_Djokovic-Holger_Rune,20231112,M,Tour Finals,RR,Novak Djokovic,Holger Rune,7-6 6-7 6-3,Novak Djokovic,Holger Rune,69.0,88.0,4,61.0,84.0,7
20231113-M-Tour_Finals-RR-Carlos_Alcaraz-Alexander_Zverev,20231113,M,Tour Finals,RR,Carlos Alcaraz,Alexander Zverev,7-6 3-6 4-6,Alexander Zverev,Carlos Alcaraz,70.0,93.0,2,77.0,91.0,2
20231120-M-Tour_Finals-F-Novak_Djokovic-Jannik_Sinner,20231120,M,Tour Finals,F,Novak Djokovic,Jannik Sinner,6-3 6-3,Novak Djokovic,Jannik Sinner,70.0,100.0,0,66.0,96.0,1
20240102-M-Brisbane-R32-Rafael_Nadal-Dominic_Thiem,20240102,M,Brisbane,R32,Rafael Nadal,Dominic Thiem,7-5 6-1,Rafael Nadal,Dominic Thiem,67.0,93.0,1,63.0,85.0,3
20240103-W-United_Cup-RR-Leylah_Fernandez-Maria_Sakkari,20240103,W,United Cup,RR,Leylah Fernandez,Maria Sakkari,6-7 3-6,Maria Sakkari,Leylah Fernandez,70.0,88.0,3,64.0,91.0,3
20240110-W-Hobart-R16-Caroline_Dolehide-Lin_Zhu,20240110,W,Hobart,R16,Caroline Dolehide,Lin Zhu,7-5 3-6 4-6,Lin Zhu,Caroline Dolehide,74.0,92.0,2,68.0,93.0,2
20240111-M-Adelaide-QF-Tommy_Paul-Jack_Draper,20240111,M,Adelaide,QF,Tommy Paul,Jack Draper,1-6 4-6,Jack Draper,Tommy Paul,69.0,94.0,1,51.0,91.0,2
20240114-M-Australian_Open-R128-Daniel_Elahi_Galan-Jason_Kubler,20240114,M,Australian Open,R128,Daniel Elahi Galan,Jason Kubler,2-6 6-3 7-6 4-6 7-6,Daniel Elahi Galan,Jason Kubler,68.0,97.0,2,62.0,94.0,4
20240117-M-Australian_Open-R64-Jesper_De_Jong-Jannik_Sinner,20240117,M,Australian Open,R64,Jesper De Jong,Jannik Sinner,2-6 2-6 2-6,Jannik Sinner,Jesper De Jong,63.0,90.0,3,64.0,95.0,1
20240117-M-Australian_Open-R64-Novak_Djokovic-Alexei_Popyrin,20240117,M,Australian Open,R64,Novak Djokovic,Alexei Popyrin,6-3 4-6 7-6 6-3,Novak Djokovic,Alexei Popyrin,61.0,100.0,0,59.0,91.0,4
20240118-W-Australian_Open-R64-Danielle_Collins-Iga_Swiatek,20240118,W,Australian Open,R64,Danielle Collins,Iga Swiatek,4-6 6-3 4-6,Iga Swiatek,Danielle Collins,56.0,85.0,7,68.0,87.0,4
20240119-M-Australian_Open-R32-Ben_Shelton-Adrian_Mannarino,20240119,M,Australian Open,R32,Ben Shelton,Adrian Mannarino,6-7 6-1 7-6 3-6 4-6,Adrian Mannarino,Ben Shelton,72.0,92.0,4,64.0,87.0,9
20240119-M-Australian_Open-R32-Jannik_Sinner-Sebastian_Baez,20240119,M,Australian Open,R32,Jannik Sinner,Sebastian Baez,6-0 6-1 6-3,Jannik Sinner,Sebastian Baez,64.0,100.0,0,74.0,100.0,0
20240119-M-Australian_Open-R32-Tommy_Paul-Miomir_Kecmanovic,20240119,M,Australian Open,R32,Tommy Paul,Miomir Kecmanovic,4-6 6-3 6-2 6-7 0-6,Miomir Kecmanovic,Tommy Paul,58.0,97.0,2,61.0,100.0,0
20240119-W-Australian_Open-R32-Oceane_Dodin-Clara_Burel,20240119,W,Australian Open,R32,Oceane Dodin,Clara Burel,6-2 6-4,Oceane Dodin,Clara Burel,51.0,96.0,1,52.0,86.0,4
20240120-M-Australian_Open-R32-Casper_Ruud-Cameron_Norrie,20240120,M,Australian Open,R32,Casper Ruud,Cameron Norrie,4-6 7-6 4-6 3-6,Cameron Norrie,Casper Ruud,69.0,89.0,4,61.0,92.0,4
20240120-W-Australian_Open-R32-Sloane_Stephens-Anna_Kalinskaya,20240120,W,Australian Open,R32,Sloane Stephens,Anna Kalinskaya,7-6 1-6 4-6,Anna Kalinskaya,Sloane Stephens,75.0,96.0,1,69.0,97.0,1
20240120-W-Australian_Open-R32-Victoria_Azarenka-Jelena_Ostapenko,20240120,W,Australian Open,R32,Victoria Azarenka,Jelena Ostapenko,6-1 7-5,Victoria Azarenka,Jelena Ostapenko,64.0,88.0,3,60.0,89.0,2
20240121-M-Punta_del_Este_CH-R32-Alvaro_Guillen_Meza-Tomas_Barrios_Vera,20240121,M,Punta del Este CH,R32,Alvaro Guillen Meza,Tomas Barrios Vera,6-3 4-6 7-6,Alvaro Guillen Meza,Tomas Barrios Vera,61.0,93.0,3,74.0,89.0,3
20240123-M-Australian_Open-QF-Andrey_Rublev-Jannik_Sinner,20240123,M,Australian Open,QF,Andrey Rublev,Jannik Sinner,4-6 6-7 3-6,Jannik Sinner,Andrey Rublev,70.0,93.0,2,64.0,93.0,3
20240202-M-Davis_Cup_Qualifiers-RR-Leandro_Riedi-Botic_Van_De_Zandschulp,20240202,M,Davis Cup Qualifiers,RR,Leandro Riedi,Botic Van De Zandschulp,6-4 7-6,Leandro Riedi,Botic Van De Zandschulp,70.0,95.0,1,54.0,90.0,3
20240203-W-Linz-SF-Jelena_Ostapenko-Anastasia_Pavlyuchenkova,20240203,W,Linz,SF,Jelena Ostapenko,Anastasia Pavlyuchenkova,6-2 6-3,Jelena Ostapenko,Anastasia Pavlyuchenkova,73.0,89.0,2,59.0,83.0,3
20240210-M-Marseille-SF-Hubert_Hurkacz-Ugo_Humbert,20240210,M,Marseille,SF,Hubert Hurkacz,Ugo Humbert,4-6 4-6,Ugo Humbert,Hubert Hurkacz,63.0,89.0,2,77.0,93.0,1
20240210-W-Abu_Dhabi-SF-Beatriz_Haddad_Maia-Daria_Kasatkina,20240210,W,Abu Dhabi,SF,Beatriz Haddad Maia,Daria Kasatkina,3-6 6-4 6-7,Daria Kasatkina,Beatriz Haddad Maia,79.0,96.0,1,76.0,85.0,4
20240213-W-Doha-R32-Leylah_Fernandez-Paula_Badosa,20240213,W,Doha,R32,Leylah Fernandez,Paula Badosa,0-6 6-2 6-3,Leylah Fernandez,Paula Badosa,74.0,83.0,3,56.0,74.0,10
20240223-M-Rio_de_Janeiro-QF-Cameron_Norrie-Thiago_Seyboth_Wild,20240223,M,Rio de Janeiro,QF,Cameron Norrie,Thiago Seyboth Wild,6-1 3-6 6-2,Cameron Norrie,Thiago Seyboth Wild,66.0,80.0,5,58.0,90.0,3
20240223-W-Dubai-SF-Iga_Swiatek-Anna_Kalinskaya,20240223,W,Dubai,SF,Iga Swiatek,Anna Kalinskaya,4-6 4-6,Anna Kalinskaya,Iga Swiatek,66.0,90.0,2,68.0,100.0,0
20240226-M-Acapulco-R32-Jack_Draper-Tommy_Paul,20240226,M,Acapulco,R32,Jack Draper,Tommy Paul,6-0 6-4,Jack Draper,Tommy Paul,57.0,95.0,1,57.0,92.0,2
20240229-M-Dubai-QF-Daniil_Medvedev-Alejandro_Davidovich_Fokina,20240229,M,Dubai,QF,Daniil Medvedev,Alejandro Davidovich Fokina,6-2 6-3,Daniil Medvedev,Alejandro Davidovich Fokina,62.0,81.0,4,67.0,100.0,0
20240301-W-San_Diego-QF-Emma_Navarro-Daria_Saville,20240301,W,San Diego,QF,Emma Navarro,Daria Saville,6-4 6-2,Emma Navarro,Daria Saville,58.0,100.0,0,64.0,61.0,7
20240307-W-ITF_Trnava-R16-Anna_Bondar-Anastasia_Tikhonova,20240307,W,ITF Trnava,R16,Anna Bondar,Anastasia Tikhonova,3-6 1-6,Anastasia Tikhonova,Anna Bondar,53.0,96.0,1,51.0,92.0,2
20240308-W-Indian_Wells-R64-Ons_Jabeur-Katie_Volynets,20240308,W,Indian Wells,R64,Ons Jabeur,Katie Volynets,4-6 4-6,Katie Volynets,Ons Jabeur,51.0,100.0,0,85.0,100.0,0
20240309-M-Indian_Wells_Masters-R64-Tallon_Griekspoor-Yannick_Hanfmann,20240309,M,Indian Wells Masters,R64,Tallon Griekspoor,Yannick Hanfmann,6-3 6-3,Tallon Griekspoor,Yannick Hanfmann,54.0,91.0,2,67.0,83.0,3
20240309-M-Indian_Wells_Masters-R64-Taylor_Fritz-Alejandro_Tabilo,20240309,M,Indian Wells Masters,R64,Taylor Fritz,Alejandro Tabilo,7-6 6-2,Taylor Fritz,Alejandro Tabilo,68.0,94.0,1,70.0,84.0,3
20240316-M-Indian_Wells_Masters-SF-Jannik_Sinner-Carlos_Alcaraz,20240316,M,Indian Wells Masters,SF,Jannik Sinner,Carlos Alcaraz,6-1 3-6 2-6,Carlos Alcaraz,Jannik Sinner,62.0,93.0,2,65.0,92.0,2
20240320-W-Miami-R128-Danielle_Collins-Bernarda_Pera,20240320,W,Miami,R128,Danielle Collins,Bernarda Pera,3-6 6-1 6-1,Danielle Collins,Bernarda Pera,57.0,78.0,9,68.0,72.0,7
20240321-W-ITF_Antalya-R16-Denisa_Hindova-Josy_Daems,20240321,W,ITF Antalya,R16,Denisa Hindova,Josy Daems,6-2 6-1,Denisa Hindova,Josy Daems,80.0,90.0,1,55.0,81.0,4
20240323-M-Miami_Masters-R64-Jannik_Sinner-Andrea_Vavassori,20240323,M,Miami Masters,R64,Jannik Sinner,Andrea Vavassori,6-3 6-4,Jannik Sinner,Andrea Vavassori,71.0,80.0,3,65.0,94.0,1
20240323-M-Miami_Masters-R64-Laslo_Djere-Karen_Khachanov,20240323,M,Miami Masters,R64,Laslo Djere,Karen Khachanov,2-6 4-6,Karen Khachanov,Laslo Djere,63.0,85.0,4,68.0,93.0,1
20240324-M-Miami_Masters-R32-Jannik_Sinner-Tallon_Griekspoor,20240324,M,Miami Masters,R32,Jannik Sinner,Tallon Griekspoor,5-7 7-5 6-1,Jannik Sinner,Tallon Griekspoor,68.0,96.0,1,71.0,100.0,0
20240324-M-Miami_Masters-R64-Felix_Auger_Aliassime-Alexander_Zverev,20240324,M,Miami Masters,R64,Felix Auger Aliassime,Alexander Zverev,2-6 4-6,Alexander Zverev,Felix Auger Aliassime,71.0,100.0,0,74.0,100.0,0
20240328-W-Miami-SF-Danielle_Collins-Ekaterina_Alexandrova,20240328,W,Miami,SF,Danielle Collins,Ekaterina Alexandrova,6-3 6-2,Danielle Collins,Ekaterina Alexandrova,51.0,100.0,0,62.0,85.0,3
20240403-M-Estoril-R32-Gael_Monfils-Henrique_Rocha,20240403,M,Estoril,R32,Gael Monfils,Henrique Rocha,7-5 7-5,Gael Monfils,Henrique Rocha,55.0,97.0,1,45.0,90.0,4
20240405-M-Estoril-QF-Casper_Ruud-Marton_Fucsovics,20240405,M,Estoril,QF,Casper Ruud,Marton Fucsovics,6-3 6-2,Casper Ruud,Marton Fucsovics,72.0,92.0,1,70.0,100.0,0
20240405-W-Charleston-QF-Victoria_Azarenka-Jessica_Pegula,20240405,W,Charleston,QF,Victoria Azarenka,Jessica Pegula,4-6 6-3 6-7,Jessica Pegula,Victoria Azarenka,62.0,73.0,12,74.0,100.0,0
20240407-W-Charleston-F-Danielle_Collins-Daria_Kasatkina,20240407,W,Charleston,F,Danielle Collins,Daria Kasatkina,6-2 6-1,Danielle Collins,Daria Kasatkina,49.0,86.0,3,59.0,83.0,5
20240411-M-Monte_Carlo_Masters-R16-Novak_Djokovic-Lorenzo_Musetti,20240411,M,Monte Carlo Masters,R16,Novak Djokovic,Lorenzo Musetti,7-5 6-3,Novak Djokovic,Lorenzo Musetti,69.0,90.0,2,53.0,97.0,1
20240411-M-Monte_Carlo_Masters-R16-Stefanos_Tsitsipas-Alexander_Zverev,20240411,M,Monte Carlo Masters,R16,Stefanos Tsitsipas,Alexander Zverev,7-5 7-6,Stefanos Tsitsipas,Alexander Zverev,59.0,79.0,7,77.0,83.0,3
20240415-M-Barcelona-R64-Facundo_Diaz_Acosta-Daniel_Rincon,20240415,M,Barcelona,R64,Facundo Diaz Acosta,Daniel Rincon,6-1 6-4,Facundo Diaz Acosta,Daniel Rincon,48.0,96.0,1,51.0,88.0,3
20240416-M-Bucharest-R32-Lorenzo_Sonego-Joao_Fonseca,20240416,M,Bucharest,R32,Lorenzo Sonego,Joao Fonseca,6-7 5-7,Joao Fonseca,Lorenzo Sonego,71.0,95.0,1,70.0,91.0,2
20240417-M-Barcelona-R32-Sebastian_Ofner-Stefanos_Tsitsipas,20240417,M,Barcelona,R32,Sebastian Ofner,Stefanos Tsitsipas,4-6 5-7,Stefanos Tsitsipas,Sebastian Ofner,54.0,93.0,2,72.0,90.0,2
20240418-M-Bucharest-R16-Joao_Fonseca-Radu_Albot,20240418,M,Bucharest,R16,Joao Fonseca,Radu Albot,7-6 6-2,Joao Fonseca,Radu Albot,68.0,95.0,1,67.0,90.0,2
20240421-W-Stuttgart-F-Marta_Kostyuk-Elena_Rybakina,20240421,W,Stuttgart,F,Marta Kostyuk,Elena Rybakina,2-6 2-6,Elena Rybakina,Marta Kostyuk,52.0,74.0,6,64.0,90.0,2
20240422-M-Madrid_Masters-Q1-Emilio_Nava-Benjamin_Hassan,20240422,M,Madrid Masters,Q1,Emilio Nava,Benjamin Hassan,4-6 2-6,Benjamin Hassan,Emilio Nava,75.0,93.0,1,67.0,95.0,1
20240422-M-Madrid_Masters-Q1-Lukas_Klein-Pol_Martin_Tiffon,20240422,M,Madrid Masters,Q1,Lukas Klein,Pol Martin Tiffon,6-3 6-2,Lukas Klein,Pol Martin Tiffon,65.0,90.0,2,60.0,78.0,5
20240426-W-Madrid-R64-Mirra_Andreeva-Linda_Noskova,20240426,W,Madrid,R64,Mirra Andreeva,Linda Noskova,4-6 6-3 6-3,Mirra Andreeva,Linda Noskova,61.0,94.0,2,63.0,78.0,7
20240428-M-Madrid_Masters-R32-Ugo_Humbert-Jan_Lennard_Struff,20240428,M,Madrid Masters,R32,Ugo Humbert,Jan Lennard Struff,5-7 4-6,Jan Lennard Struff,Ugo Humbert,71.0,100.0,0,54.0,83.0,5
20240504-M-Cagliari_CH-SF-Lorenzo_Musetti-Daniel_Elahi_Galan,20240504,M,Cagliari CH,SF,Lorenzo Musetti,Daniel Elahi Galan,6-1 6-4,Lorenzo Musetti,Daniel Elahi Galan,67.0,100.0,0,46.0,100.0,0
20240512-W-Rome-R32-Elina_Svitolina-Anna_Kalinskaya,20240512,W,Rome,R32,Elina Svitolina,Anna Kalinskaya,6-3 6-3,Elina Svitolina,Anna Kalinskaya,62.0,95.0,1,72.0,75.0,4
20240513-M-Rome_Masters-R16-Nicolas_Jarry-Alexandre_Muller,20240513,M,Rome Masters,R16,Nicolas Jarry,Alexandre Muller,7-5 6-3,Nicolas Jarry,Alexandre Muller,67.0,95.0,1,62.0,93.0,2
20240515-M-Rome_Masters-QF-Alejandro_Tabilo-Zhizhen_Zhang,20240515,M,Rome Masters,QF,Alejandro Tabilo,Zhizhen Zhang,6-3 6-4,Alejandro Tabilo,Zhizhen Zhang,63.0,88.0,3,50.0,93.0,2
20240519-M-Rome_Masters-F-Alexander_Zverev-Nicolas_Jarry,20240519,M,Rome Masters,F,Alexander Zverev,Nicolas Jarry,6-4 7-5,Alexander Zverev,Nicolas Jarry,80.0,90.0,1,67.0,92.0,2
20240522-W-Roland_Garros-Q2-Dominika_Salkova-Raluka_Serban,20240522,W,Roland Garros,Q2,Dominika Salkova,Raluka Serban,6-3 4-6 6-7,Raluka Serban,Dominika Salkova,72.0,77.0,7,64.0,81.0,8
20240522-W-Strasbourg-R16-Magda_Linette-Ekaterina_Alexandrova,20240522,W,Strasbourg,R16,Magda Linette,Ekaterina Alexandrova,6-7 6-3 6-3,Magda Linette,Ekaterina Alexandrova,54.0,94.0,4,55.0,83.0,8
20240526-M-Roland_Garros-R128-Ugo_Humbert-Lorenzo_Sonego,20240526,M,Roland Garros,R128,Ugo Humbert,Lorenzo Sonego,4-6 6-2 4-6 3-6,Lorenzo Sonego,Ugo Humbert,55.0,88.0,6,71.0,87.0,4
20240527-W-Roland_Garros-R128-Clara_Burel-Anna_Kalinskaya,20240527,W,Roland Garros,R128,Clara Burel,Anna Kalinskaya,6-7 5-7,Anna Kalinskaya,Clara Burel,52.0,95.0,2,70.0,81.0,5
20240529-M-Roland_Garros-R64-Andrey_Rublev-Pedro_Martinez,20240529,M,Roland Garros,R64,Andrey Rublev,Pedro Martinez,6-3 6-4 6-3,Andrey Rublev,Pedro Martinez,64.0,94.0,2,66.0,88.0,4
20240530-M-Roland_Garros-R64-Flavio_Cobolli-Holger_Rune,20240530,M,Roland Garros,R64,Flavio Cobolli,Holger Rune,4-6 3-6 6-3 6-3 6-7,Holger Rune,Flavio Cobolli,55.0,92.0,6,52.0,90.0,7
20240531-W-Roland_Garros-R32-Olga_Danilovic-Donna_Vekic,20240531,W,Roland Garros,R32,Olga Danilovic,Donna Vekic,0-6 7-5 7-6,Olga Danilovic,Donna Vekic,66.0,85.0,7,62.0,90.0,4
20240607-M-Roland_Garros-SF-Carlos_Alcaraz-Jannik_Sinner,20240607,M,Roland Garros,SF,Carlos Alcaraz,Jannik Sinner,2-6 6-3 3-6 6-4 6-3,Carlos Alcaraz,Jannik Sinner,66.0,87.0,7,56.0,86.0,8
20240613-M-Stuttgart-R16-Denis_Shapovalov-Matteo_Berrettini,20240613,M,Stuttgart,R16,Denis Shapovalov,Matteo Berrettini,4-6 4-6,Matteo Berrettini,Denis Shapovalov,53.0,84.0,4,68.0,94.0,1
20240613-M-Stuttgart-R16-Jan_Lennard_Struff-Arthur_Rinderknech,20240613,M,Stuttgart,R16,Jan Lennard Struff,Arthur Rinderknech,6-4 7-6,Jan Lennard Struff,Arthur Rinderknech,59.0,88.0,3,63.0,88.0,3
20240617-M-Queens_Club-R32-Grigor_Dimitrov-Adrian_Mannarino,20240617,M,Queens Club,R32,Grigor Dimitrov,Adrian Mannarino,6-1 6-2,Grigor Dimitrov,Adrian Mannarino,54.0,89.0,2,48.0,92.0,2
